"COD_INE";"ID_REL";"COD_GEO";"COD_PROV";"PROVINCIA";"NOMBRE_ACTUAL";"POBLACION_MUNI";"SUPERFICIE";"PERIMETRO";"COD_INE_CAPITAL";"CAPITAL";"POBLACION_CAPITAL";"HOJA_MTN25_ETRS89";"LONGITUD_ETRS89";"LATITUD_ETRS89";"ORIGENCOOR";"ALTITUD";"ORIGENALTITUD"
"22213000000";"1222132";"22688";"22";"Huesca";"Sariñena";4155;27556.56;98537.00;"22213000602";"Sariñena";"3327";"0357-1";-0.15;41.79;"Mapa";282.00;"MDT5"
"22214000000";"1222147";"22692";"22";"Huesca";"Secastilla";150;4742.25;30622.00;"22214000101";"Secastilla";"95";"0250-3";0.26;42.18;"Mapa";611.00;"MDT5"
"22215000000";"1222150";"22696";"22";"Huesca";"Seira";143;6939.68;49038.00;"22215000301";"Seira";"103";"0212-2";0.43;42.47;"Mapa";819.00;"MDT5"
"22217000000";"1222179";"22704";"22";"Huesca";"Sena";481;10469.05;72425.00;"22217000101";"Sena";"477";"0357-3";-0.04;41.71;"Mapa";222.00;"MDT5"
"22218000000";"1222185";"22708";"22";"Huesca";"Senés de Alcubierre";42;2053.12;18724.00;"22218000101";"Senés de Alcubierre";"42";"0324-3";-0.48;41.90;"Mapa";390.00;"MDT5"
"22220000000";"1222202";"22716";"22";"Huesca";"Sesa";175;3083.73;25562.00;"22220000101";"Sesa";"175";"0324-2";-0.24;41.99;"Mapa";458.00;"MDT5"
"22221000000";"1222219";"22720";"22";"Huesca";"Sesué";126;534.83;16662.00;"22221000101";"Sesué";"102";"0179-4";0.47;42.55;"Mapa";997.00;"MDT5"
"22222000000";"1222224";"22724";"22";"Huesca";"Siétamo";681;4898.26;34783.00;"22222000401";"Siétamo";"559";"0286-2";-0.27;42.12;"Mapa";558.00;"MDT5"
"22223000000";"1222230";"22728";"22";"Huesca";"Sopeira";96;4408.66;44359.00;"22223000201";"Sopeira";"57";"0251-2";0.74;42.31;"Mapa";710.00;"MDT5"
"22225000000";"1222258";"22736";"22";"Huesca";"Tamarite de Litera";3507;11057.81;75500.00;"22225000202";"Tamarite de Litera";"2925";"0326-4";0.42;41.87;"Mapa";371.00;"MDT5"
"22226000000";"1222261";"22740";"22";"Huesca";"Tardienta";973;9064.71;49163.00;"22226000101";"Tardienta";"970";"0323-2";-0.53;41.97;"Mapa";382.00;"MDT5"
"22227000000";"1222277";"22744";"22";"Huesca";"Tella-Sin";231;8950.62;80173.00;"22227000201";"Lafortunada";"111";"0179-1";0.22;42.58;"Mapa";809.00;"MDT5"
"22228000000";"1222283";"22748";"22";"Huesca";"Tierz";754;654.00;10555.00;"22228000101";"Tierz";"754";"0286-1";-0.35;42.13;"Mapa";466.00;"MDT5"
"22229000000";"1222296";"22752";"22";"Huesca";"Tolva";127;5896.58;45783.00;"22229000401";"Tolva";"73";"0289-1";0.56;42.11;"Mapa";690.00;"MDT5"
"22230000000";"1222300";"22756";"22";"Huesca";"Torla-Ordesa";299;18521.40;87453.00;"22230000301";"Torla-Ordesa";"213";"0178-1";-0.11;42.62;"Mapa";1020.00;"MDT5"
"22232000000";"1222322";"22760";"22";"Huesca";"Torralba de Aragón";114;4039.31;40441.00;"22232000101";"Torralba de Aragón";"114";"0324-1";-0.51;41.93;"Mapa";399.00;"MDT5"
"22233000000";"1222338";"22764";"22";"Huesca";"Torre la Ribera";103;3206.07;28827.00;"22233000101";"Torre la Ribera";"10";"0213-3";0.52;42.37;"Mapa";1078.00;"MDT5"
"22234000000";"1222343";"22768";"22";"Huesca";"Torrente de Cinca";1132;5680.41;31537.00;"22234000101";"Torrente de Cinca";"1042";"0415-2";0.33;41.47;"Mapa";108.00;"MDT5"
"22235000000";"1222356";"22772";"22";"Huesca";"Torres de Alcanadre";93;1763.31;24446.00;"22235000201";"Torres de Alcanadre";"75";"0325-1";-0.11;41.96;"Mapa";392.00;"MDT5"
"22236000000";"1222369";"22776";"22";"Huesca";"Torres de Barbués";272;1393.97;14461.00;"22236000101";"Torres de Barbués";"51";"0324-1";-0.43;41.96;"Mapa";354.00;"MDT5"
"22239000000";"1222394";"22780";"22";"Huesca";"Tramaced";107;1541.82;16652.00;"22239000101";"Tramaced";"107";"0324-2";-0.29;41.97;"Mapa";419.00;"MDT5"
"22242000000";"1222420";"22784";"22";"Huesca";"Valfarta";66;3320.48;26724.00;"22242000101";"Valfarta";"66";"0386-3";-0.13;41.55;"Mapa";367.00;"MDT5"
"22243000000";"1222436";"22788";"22";"Huesca";"Valle de Bardají";35;4547.69;31434.00;"22243000300";"Llert";"0";"0212-2";0.46;42.43;"Mapa";1002.00;"MDT5"
"22244000000";"1222441";"22796";"22";"Huesca";"Valle de Lierp";48;3275.88;24718.00;"22244000101";"Egea";"17";"0212-4";0.47;42.37;"Mapa";1016.00;"MDT5"
"22245000000";"1222454";"22800";"22";"Huesca";"Velilla de Cinca";448;1654.28;19074.00;"22245000101";"Velilla de Cinca";"447";"0387-1";0.26;41.58;"Mapa";129.00;"MDT5"
"22246000000";"1222467";"22804";"22";"Huesca";"Beranuy";77;6375.00;44092.00;"22246000201";"Beranuy";"20";"0213-3";0.59;42.36;"Mapa";999.00;"MDT5"
"22247000000";"1222473";"22808";"22";"Huesca";"Viacamp y Litera";35;10773.76;60232.00;"22247000400";"Viacamp";"19";"0289-1";0.61;42.12;"Mapa";948.00;"MDT5"
"22248000000";"1222489";"22812";"22";"Huesca";"Vicién";121;1375.90;16807.00;"22248000101";"Vicién";"121";"0286-3";-0.44;42.05;"Mapa";395.00;"MDT5"
"22249000000";"1222492";"22816";"22";"Huesca";"Villanova";164;704.82;17913.00;"22249000101";"Villanova";"138";"0179-4";0.46;42.54;"Mapa";984.00;"MDT5"
"22250000000";"1222505";"22820";"22";"Huesca";"Villanúa";450;5819.39;44568.00;"22250000101";"Villanúa";"414";"0144-4";-0.53;42.67;"Mapa";950.00;"MDT5"
"22251000000";"1222512";"22824";"22";"Huesca";"Villanueva de Sigena";405;14637.15;82080.00;"22251000101";"Villanueva de Sigena";"369";"0357-4";-8.34425e-03;41.71;"Mapa";231.00;"MDT5"
"22252000000";"1222527";"22828";"22";"Huesca";"Yebra de Basa";147;9088.00;46633.00;"22252000501";"Yebra de Basa";"112";"0210-2";-0.28;42.48;"Mapa";877.00;"MDT5"
"22253000000";"1222533";"22832";"22";"Huesca";"Yésero";56;3022.99;27302.00;"22253000101";"Yésero";"56";"0177-2";-0.25;42.61;"Mapa";1125.00;"MDT5"
"22254000000";"1222548";"22836";"22";"Huesca";"Zaidín";1772;9255.32;40770.00;"22254000101";"Zaidín";"1617";"0387-1";0.26;41.60;"Mapa";156.00;"MDT5"
"22901000000";"1229016";"22792";"22";"Huesca";"Valle de Hecho";852;23443.22;88768.00;"22901000201";"Hecho";"538";"0144-3";-0.75;42.73;"Mapa";828.00;"MDT5"
"22902000000";"1229021";"22608";"22";"Huesca";"Puente la Reina de Jaca";263;4812.66;31044.00;"22902000201";"Puente la Reina de Jaca";"71";"0176-1";-0.78;42.55;"Mapa";691.00;"MDT5"
"22903000000";"1229037";"22664";"22";"Huesca";"San Miguel del Cinca";816;10649.15;47514.00;"22903000201";"Pomar de Cinca";"427";"0325-4";0.12;41.85;"Mapa";236.00;"MDT5"
"22904000000";"1229042";"22732";"22";"Huesca";"La Sotonera";932;16553.92;79455.00;"22904000201";"Bolea";"470";"0247-2";-0.55;42.26;"Mapa";672.00;"MDT5"
"22905000000";"1229055";"22504";"22";"Huesca";"Lupiñén-Ortilla";335;11007.00;68717.00;"22905000201";"Lupiñén";"200";"0247-4";-0.58;42.17;"Mapa";470.00;"MDT5"
"22906000000";"1229068";"22684";"22";"Huesca";"Santa María de Dulcis";213;2715.74;27653.00;"22906000201";"Huerta de Vero";"111";"0287-2";0.01;42.11;"Mapa";436.00;"MDT5"
"22907000000";"1229074";"22022";"22";"Huesca";"Aínsa-Sobrarbe";2128;28476.58;113211.00;"22907000101";"Aínsa";"1610";"0211-4";0.13;42.41;"Mapa";586.00;"MDT5"
"22908000000";"1229080";"22418";"22";"Huesca";"Hoz y Costean";221;5747.78;53298.00;"22908000301";"Hoz de Barbastro";"114";"0287-2";0.13;42.13;"Mapa";719.00;"MDT5"
"22909000000";"1229093";"22802";"22";"Huesca";"Vencillón";392;1036.83;14221.00;"22909000101";"Vencillón";"390";"0358-3";0.30;41.70;"Mapa";195.00;"MDT5"
"23001000000";"1230011";"23010";"23";"Jaén";"Albanchez de Mágina";1060;3882.57;28614.00;"23001000101";"Albanchez de Mágina";"1020";"0948-1";-3.46;37.79;"Mapa";862.00;"MDT5"
"23002000000";"1230026";"23020";"23";"Jaén";"Alcalá la Real";21758;26136.44;82108.00;"23002000101";"Alcalá la Real";"16840";"0990-2";-3.92;37.45;"Mapa";1029.00;"MDT5"
"23003000000";"1230032";"23030";"23";"Jaén";"Alcaudete";10634;23680.59;82341.00;"23003000101";"Alcaudete";"8267";"0968-1";-4.08;37.59;"Mapa";675.00;"MDT5"
"23004000000";"1230047";"23040";"23";"Jaén";"Aldeaquemada";503;12027.68;52513.00;"23004000101";"Aldeaquemada";"485";"0863-3";-3.37;38.41;"Mapa";698.00;"MDT5"
"23005000000";"1230050";"23050";"23";"Jaén";"Andújar";37611;96489.64;171950.00;"23005000101";"Andújar";"35253";"0904-3";-4.05;38.03;"Mapa";211.00;"MDT5"
"23006000000";"1230063";"23060";"23";"Jaén";"Arjona";5662;15844.78;81473.00;"23006000201";"Arjona";"5647";"0925-1";-4.05;37.93;"Mapa";458.00;"MDT5"
"23007000000";"1230079";"23070";"23";"Jaén";"Arjonilla";3654;4255.73;31093.00;"23007000101";"Arjonilla";"3645";"0925-1";-4.10;37.97;"Mapa";346.00;"MDT5"
"23008000000";"1230085";"23080";"23";"Jaén";"Arquillos";1797;6624.15;55694.00;"23008000101";"Arquillos";"1576";"0885-3";-3.43;38.18;"Mapa";380.00;"MDT5"
"23009000000";"1230098";"23090";"23";"Jaén";"Baeza";15996;19277.60;89717.00;"23009000201";"Baeza";"15304";"0927-1";-3.46;37.99;"Mapa";769.00;"MDT5"
"23010000000";"1230102";"23100";"23";"Jaén";"Bailén";17924;11713.68;50002.00;"23010000101";"Bailén";"17839";"0905-1";-3.77;38.09;"Mapa";342.00;"MDT5"
"23011000000";"1230119";"23110";"23";"Jaén";"Baños de la Encina";2613;39227.48;108425.00;"23011000201";"Baños de la Encina";"2453";"0884-3";-3.77;38.17;"Mapa";418.00;"MDT5"
"23012000000";"1230124";"23120";"23";"Jaén";"Beas de Segura";5275;15937.36;73350.00;"23012000201";"Beas de Segura";"4901";"0886-4";-2.88;38.25;"Mapa";581.00;"MDT5"
"23014000000";"1230145";"23140";"23";"Jaén";"Begíjar";3073;4279.33;35010.00;"23014000101";"Begíjar";"2997";"0926-2";-3.53;37.98;"Mapa";559.00;"MDT5"
"23015000000";"1230158";"23150";"23";"Jaén";"Bélmez de la Moraleda";1600;4943.90;32022.00;"23015000301";"Bélmez de la Moraleda";"1560";"0948-3";-3.38;37.72;"Mapa";867.00;"MDT5"
"23016000000";"1230161";"23160";"23";"Jaén";"Benatae";467;4446.08;48054.00;"23016000101";"Benatae";"427";"0865-4";-2.65;38.35;"Mapa";853.00;"MDT5"
"23017000000";"1230177";"23170";"23";"Jaén";"Cabra del Santo Cristo";1877;18702.71;79243.00;"23017000101";"Cabra del Santo Cristo";"1816";"0948-4";-3.28;37.70;"Mapa";942.00;"MDT5"
"23018000000";"1230183";"23180";"23";"Jaén";"Cambil";2772;13988.98;55452.00;"23018000201";"Cambil";"2054";"0947-4";-3.56;37.67;"Mapa";829.00;"MDT5"
"23019000000";"1230196";"23190";"23";"Jaén";"Campillo de Arenas";1854;11672.37;71459.00;"23019000101";"Campillo de Arenas";"1846";"0969-4";-3.63;37.55;"Mapa";874.00;"MDT5"
"23020000000";"1230200";"23200";"23";"Jaén";"Canena";1927;1432.01;16895.00;"23020000101";"Canena";"1919";"0906-3";-3.48;38.04;"Mapa";537.00;"MDT5"
"23021000000";"1230217";"23210";"23";"Jaén";"Carboneros";625;5860.61;39715.00;"23021000201";"Carboneros";"534";"0884-4";-3.63;38.22;"Mapa";406.00;"MDT5"
"23024000000";"1230243";"23230";"23";"Jaén";"La Carolina";15508;20136.56;82822.00;"23024000101";"La Carolina";"14900";"0884-2";-3.61;38.27;"Mapa";604.00;"MDT5"
"23025000000";"1230256";"23240";"23";"Jaén";"Castellar";3389;15736.40;102897.00;"23025000101";"Castellar";"3353";"0886-1";-3.12;38.25;"Mapa";760.00;"MDT5"
"23026000000";"1230269";"23250";"23";"Jaén";"Castillo de Locubín";4165;10255.10;45902.00;"23026000401";"Castillo de Locubín";"3556";"0968-4";-3.94;37.52;"Mapa";684.00;"MDT5"
"23027000000";"1230275";"23260";"23";"Jaén";"Cazalilla";844;4662.51;38693.00;"23027000101";"Cazalilla";"844";"0925-2";-3.88;37.98;"Mapa";299.00;"MDT5"
"23028000000";"1230281";"23270";"23";"Jaén";"Cazorla";7613;30540.39;129227.00;"23028000501";"Cazorla";"7198";"0928-4";-3.00;37.91;"Mapa";823.00;"MDT5"
"23029000000";"1230294";"23280";"23";"Jaén";"Chiclana de Segura";988;23599.23;90398.00;"23029000301";"Chiclana de Segura";"782";"0886-1";-3.04;38.31;"Mapa";873.00;"MDT5"
"23030000000";"1230308";"23290";"23";"Jaén";"Chilluévar";1483;3877.77;32241.00;"23030000401";"Chilluévar";"1430";"0928-1";-3.03;38.00;"Mapa";732.00;"MDT5"
"23031000000";"1230315";"23300";"23";"Jaén";"Escañuela";952;1375.31;16335.00;"23031000101";"Escañuela";"930";"0925-3";-4.03;37.87;"Mapa";315.00;"MDT5"
"23032000000";"1230320";"23310";"23";"Jaén";"Espeluy";666;2549.37;23480.00;"23032000101";"Espeluy";"169";"0904-4";-3.86;38.03;"Mapa";284.00;"MDT5"
"23033000000";"1230336";"23320";"23";"Jaén";"Frailes";1610;4033.73;28306.00;"23033000201";"Frailes";"1407";"0991-1";-3.83;37.48;"Mapa";973.00;"MDT5"
"23034000000";"1230341";"23330";"23";"Jaén";"Fuensanta de Martos";3071;5404.26;32476.00;"23034000301";"Fuensanta de Martos";"2751";"0968-2";-3.90;37.64;"Mapa";719.00;"MDT5"
"23035000000";"1230354";"23340";"23";"Jaén";"Fuerte del Rey";1384;3508.84;35426.00;"23035000101";"Fuerte del Rey";"1343";"0925-4";-3.88;37.87;"Mapa";436.00;"MDT5"
"23037000000";"1230373";"23350";"23";"Jaén";"Génave";614;6358.37;34197.00;"23037000101";"Génave";"601";"0865-1";-2.73;38.42;"Mapa";835.00;"MDT5"
"23038000000";"1230389";"23360";"23";"Jaén";"La Guardia de Jaén";4931;3842.86;27421.00;"23038000101";"La Guardia de Jaén";"1999";"0947-3";-3.69;37.74;"Mapa";636.00;"MDT5"
"23039000000";"1230392";"23370";"23";"Jaén";"Guarromán";2821;9621.37;77991.00;"23039000401";"Guarromán";"2677";"0884-3";-3.68;38.18;"Mapa";349.00;"MDT5"
"23040000000";"1230406";"23380";"23";"Jaén";"Lahiguera";1759;4475.36;28754.00;"23040000101";"Lahiguera";"1759";"0925-2";-3.99;37.97;"Mapa";409.00;"MDT5"
"23041000000";"1230413";"23390";"23";"Jaén";"Higuera de Calatrava";622;3874.10;30684.00;"23041000101";"Higuera de Calatrava";"605";"0946-1";-4.15;37.79;"Mapa";359.00;"MDT5"
"23042000000";"1230428";"23400";"23";"Jaén";"Hinojares";334;4003.60;34689.00;"23042000301";"Hinojares";"284";"0949-4";-2.99;37.71;"Mapa";668.00;"MDT5"
"23043000000";"1230434";"23410";"23";"Jaén";"Hornos";631;11757.60;70568.00;"23043000501";"Hornos";"385";"0887-3";-2.72;38.21;"Mapa";869.00;"MDT5"
"23044000000";"1230449";"23420";"23";"Jaén";"Huelma";5932;25028.52;81558.00;"23044000201";"Huelma";"5609";"0970-1";-3.46;37.65;"Mapa";1005.00;"MDT5"
"23045000000";"1230452";"23430";"23";"Jaén";"Huesa";2541;13843.06;83308.00;"23045000401";"Huesa";"2411";"0949-1";-3.07;37.76;"Mapa";653.00;"MDT5"
"23046000000";"1230465";"23440";"23";"Jaén";"Ibros";2925;5574.24;40280.00;"23046000201";"Ibros";"2904";"0906-3";-3.50;38.02;"Mapa";595.00;"MDT5"
"23047000000";"1230471";"23450";"23";"Jaén";"La Iruela";1958;12396.54;66162.00;"23047000301";"La Iruela";"764";"0928-2";-2.99;37.91;"Mapa";933.00;"MDT5"
"23048000000";"1230487";"23460";"23";"Jaén";"Iznatoraf";1000;8653.66;89384.00;"23048000301";"Iznatoraf";"940";"0907-1";-3.03;38.15;"Mapa";1038.00;"MDT5"
"23049000000";"1230490";"23470";"23";"Jaén";"Jabalquinto";2114;7324.10;42520.00;"23049000101";"Jabalquinto";"2087";"0905-3";-3.72;38.01;"Mapa";497.00;"MDT5"
"23050000000";"1230503";"23001";"23";"Jaén";"Jaén";114238;42430.21;131759.00;"23050000901";"Jaén";"110237";"0947-1";-3.79;37.76;"Mapa";570.00;"MDT5"
"23051000000";"1230510";"23480";"23";"Jaén";"Jamilena";3343;898.79;13508.00;"23051000101";"Jamilena";"3336";"0946-4";-3.91;37.74;"Mapa";753.00;"MDT5"
"23052000000";"1230525";"23490";"23";"Jaén";"Jimena";1293;4804.32;38469.00;"23052000401";"Jimena";"1254";"0927-3";-3.47;37.84;"Mapa";609.00;"MDT5"
"23053000000";"1230531";"23500";"23";"Jaén";"Jódar";11901;14877.99;59744.00;"23053000101";"Jódar";"11898";"0927-4";-3.35;37.84;"Mapa";628.00;"MDT5"
"23054000000";"1230546";"23510";"23";"Jaén";"Larva";486;4175.90;27132.00;"23054000101";"Larva";"484";"0948-2";-3.20;37.75;"Mapa";743.00;"MDT5"
"23055000000";"1230559";"23520";"23";"Jaén";"Linares";58449;19670.40;78184.00;"23055000501";"Linares";"55073";"0905-2";-3.63;38.09;"Mapa";418.00;"MDT5"
"23056000000";"1230562";"23530";"23";"Jaén";"Lopera";3714;6790.16;43504.00;"23056000101";"Lopera";"3705";"0924-2";-4.21;37.94;"Mapa";270.00;"MDT5"
"23057000000";"1230578";"23540";"23";"Jaén";"Lupión";881;2432.66;24986.00;"23057000201";"Lupión";"598";"0926-2";-3.54;37.99;"Mapa";498.00;"MDT5"
"23058000000";"1230584";"23550";"23";"Jaén";"Mancha Real";11265;9770.24;64938.00;"23058000101";"Mancha Real";"10988";"0947-2";-3.61;37.78;"Mapa";759.00;"MDT5"
"23059000000";"1230597";"23560";"23";"Jaén";"Marmolejo";6968;17806.61;77313.00;"23059000101";"Marmolejo";"6862";"0904-3";-4.17;38.04;"Mapa";245.00;"MDT5"
"23060000000";"1230601";"23570";"23";"Jaén";"Martos";24207;26110.04;107601.00;"23060000501";"Martos";"23026";"0946-4";-3.96;37.72;"Mapa";751.00;"MDT5"
"23061000000";"1230618";"23580";"23";"Jaén";"Mengíbar";9916;6234.19;48433.00;"23061000301";"Mengíbar";"9881";"0926-1";-3.80;37.96;"Mapa";323.00;"MDT5"
"23062000000";"1230623";"23590";"23";"Jaén";"Montizón";1745;21198.82;65563.00;"23062000201";"Montizón";"60";"0864-3";-3.10;38.34;"Mapa";644.00;"MDT5"
"23063000000";"1230639";"23600";"23";"Jaén";"Navas de San Juan";4506;17576.51;99064.00;"23063000101";"Navas de San Juan";"4492";"0885-4";-3.31;38.18;"Mapa";654.00;"MDT5"
"23064000000";"1230644";"23610";"23";"Jaén";"Noalejo";1963;4966.18;67046.00;"23064000201";"Noalejo";"1770";"0969-4";-3.65;37.52;"Mapa";1084.00;"MDT5"
"23065000000";"1230657";"23620";"23";"Jaén";"Orcera";1860;12621.36;109336.00;"23065000501";"Orcera";"1808";"0887-2";-2.65;38.31;"Mapa";795.00;"MDT5"
"23066000000";"1230660";"23630";"23";"Jaén";"Peal de Becerro";5290;14735.90;102572.00;"23066000201";"Peal de Becerro";"5174";"0928-3";-3.12;37.91;"Mapa";563.00;"MDT5"
"23067000000";"1230676";"23640";"23";"Jaén";"Pegalajar";2945;7994.83;42890.00;"23067000201";"Pegalajar";"2835";"0947-4";-3.64;37.73;"Mapa";836.00;"MDT5"
"23069000000";"1230695";"23650";"23";"Jaén";"Porcuna";6403;17557.30;58958.00;"23069000901";"Porcuna";"6354";"0925-3";-4.18;37.86;"Mapa";471.00;"MDT5"
"23070000000";"1230709";"23660";"23";"Jaén";"Pozo Alcón";4758;13860.85;72327.00;"23070000701";"Pozo Alcón";"4180";"0949-4";-2.93;37.70;"Mapa";873.00;"MDT5"
"23071000000";"1230716";"23670";"23";"Jaén";"Puente de Génave";2218;3884.21;34370.00;"23071000302";"Puente de Génave";"2009";"0865-3";-2.80;38.35;"Mapa";543.00;"MDT5"
"23072000000";"1230721";"23680";"23";"Jaén";"La Puerta de Segura";2396;9745.21;54972.00;"23072000401";"La Puerta de Segura";"2223";"0865-3";-2.73;38.34;"Mapa";585.00;"MDT5"
"23073000000";"1230737";"23690";"23";"Jaén";"Quesada";5400;32835.23;127285.00;"23073001101";"Quesada";"4817";"0928-3";-3.06;37.84;"Mapa";677.00;"MDT5"
"23074000000";"1230742";"23700";"23";"Jaén";"Rus";3630;4748.01;38652.00;"23074000201";"Rus";"3401";"0906-3";-3.46;38.04;"Mapa";590.00;"MDT5"
"23075000000";"1230755";"23710";"23";"Jaén";"Sabiote";4012;11219.46;54976.00;"23075000101";"Sabiote";"4008";"0906-4";-3.30;38.06;"Mapa";829.00;"MDT5"
"23076000000";"1230768";"23720";"23";"Jaén";"Santa Elena";930;14547.59;65734.00;"23076000201";"Santa Elena";"899";"0862-4";-3.53;38.33;"Mapa";741.00;"MDT5"
"23077000000";"1230774";"23730";"23";"Jaén";"Santiago de Calatrava";709;4708.95;28494.00;"23077000101";"Santiago de Calatrava";"703";"0946-1";-4.17;37.75;"Mapa";385.00;"MDT5"
"23079000000";"1230793";"23750";"23";"Jaén";"Santisteban del Puerto";4566;37292.28;128335.00;"23079001001";"Santisteban del Puerto";"4483";"0885-4";-3.20;38.25;"Mapa";681.00;"MDT5"
"23080000000";"1230807";"23760";"23";"Jaén";"Santo Tomé";2208;7347.65;74726.00;"23080000401";"Santo Tomé";"2122";"0907-3";-3.10;38.02;"Mapa";457.00;"MDT5"
"23081000000";"1230814";"23770";"23";"Jaén";"Segura de la Sierra";1807;22501.68;179695.00;"23081001301";"Segura de la Sierra";"221";"0887-2";-2.65;38.29;"Mapa";1108.00;"MDT5"
"23082000000";"1230829";"23780";"23";"Jaén";"Siles";2305;17784.73;95788.00;"23082000101";"Siles";"2163";"0865-4";-2.58;38.38;"Mapa";825.00;"MDT5"
"23084000000";"1230840";"23790";"23";"Jaén";"Sorihuela del Guadalimar";1157;5530.83;71890.00;"23084000101";"Sorihuela del Guadalimar";"1144";"0886-3";-3.05;38.24;"Mapa";637.00;"MDT5"
"23085000000";"1230853";"23800";"23";"Jaén";"Torreblascopedro";2594;6143.04;41310.00;"23085000201";"Torreblascopedro";"1910";"0926-2";-3.63;37.99;"Mapa";332.00;"MDT5"
"23086000000";"1230866";"23810";"23";"Jaén";"Torredelcampo";14435;18208.08;67582.00;"23086000701";"Torredelcampo";"14350";"0946-2";-3.89;37.77;"Mapa";646.00;"MDT5"
"23087000000";"1230872";"23820";"23";"Jaén";"Torredonjimeno";13780;15777.81;67774.00;"23087000401";"Torredonjimeno";"13766";"0946-2";-3.95;37.76;"Mapa";591.00;"MDT5"
"23088000000";"1230888";"23830";"23";"Jaén";"Torreperogil";7391;9094.13;56118.00;"23088000301";"Torreperogil";"7223";"0906-4";-3.28;38.03;"Mapa";756.00;"MDT5"
"23090000000";"1230905";"23840";"23";"Jaén";"Torres";1475;8003.98;37385.00;"23090000101";"Torres";"1456";"0948-1";-3.51;37.78;"Mapa";883.00;"MDT5"
"23091000000";"1230912";"23850";"23";"Jaén";"Torres de Albánchez";826;5788.67;39347.00;"23091000501";"Torres de Albánchez";"805";"0865-4";-2.67;38.41;"Mapa";835.00;"MDT5"
"23092000000";"1230927";"23860";"23";"Jaén";"Úbeda";34733;40378.43;185898.00;"23092000501";"Úbeda";"33492";"0906-3";-3.37;38.01;"Mapa";750.00;"MDT5"
"23093000000";"1230933";"23870";"23";"Jaén";"Valdepeñas de Jaén";3852;18380.21;62527.00;"23093000501";"Valdepeñas de Jaén";"3802";"0969-1";-3.81;37.59;"Mapa";923.00;"MDT5"
"23094000000";"1230948";"23880";"23";"Jaén";"Vilches";4567;27282.36;114192.00;"23094000701";"Vilches";"4068";"0885-3";-3.50;38.20;"Mapa";545.00;"MDT5"
"23095000000";"1230951";"23890";"23";"Jaén";"Villacarrillo";10857;23955.12;103995.00;"23095000701";"Villacarrillo";"9465";"0907-1";-3.08;38.10;"Mapa";824.00;"MDT5"
"23096000000";"1230964";"23900";"23";"Jaén";"Villanueva de la Reina";3151;20925.91;122210.00;"23096000501";"Villanueva de la Reina";"2806";"0904-4";-3.92;38.00;"Mapa";221.00;"MDT5"
"23097000000";"1230970";"23910";"23";"Jaén";"Villanueva del Arzobispo";8402;17781.23;115865.00;"23097000301";"Villanueva del Arzobispo";"8216";"0886-4";-3.01;38.16;"Mapa";687.00;"MDT5"
"23098000000";"1230986";"23920";"23";"Jaén";"Villardompardo";1001;1747.08;18187.00;"23098000201";"Villardompardo";"1001";"0925-4";-4.00;37.83;"Mapa";441.00;"MDT5"
"23099000000";"1230999";"23930";"23";"Jaén";"Los Villares";6007;8862.82;39351.00;"23099000101";"Los Villares";"5885";"0947-3";-3.81;37.68;"Mapa";634.00;"MDT5"
"23101000000";"1231010";"23940";"23";"Jaén";"Villarrodrigo";425;7850.09;50668.00;"23101000301";"Villarrodrigo";"344";"0865-2";-2.63;38.48;"Mapa";875.00;"MDT5"
"23901000000";"1239012";"23220";"23";"Jaén";"Cárcheles";1375;4050.43;29503.00;"23901000201";"Carchelejo";"1171";"0969-2";-3.64;37.63;"Mapa";799.00;"MDT5"
"23902000000";"1239027";"23130";"23";"Jaén";"Bedmar y Garcíez";2757;11880.22;68518.00;"23902000201";"Bedmar";"2331";"0948-1";-3.40;37.82;"Mapa";687.00;"MDT5"
"23903000000";"1239033";"23950";"23";"Jaén";"Villatorres";4389;7267.83;56551.00;"23903000301";"Villargordo";"3875";"0926-1";-3.72;37.94;"Mapa";347.00;"MDT5"
