"Province";"Name";"Population";"Longitude";"Latitude";"Autonomous_Community"
"Navarra";"Mañeru";422;-1.86;42.66;"País Vasco/Euskadi"
"Navarra";"Marañón";51;-2.43;42.63;"País Vasco/Euskadi"
"Navarra";"Marcilla";2828;-1.73;42.32;"País Vasco/Euskadi"
"Navarra";"Mélida";718;-1.54;42.35;"País Vasco/Euskadi"
"Navarra";"Mendavia";3570;-2.2;42.44;"País Vasco/Euskadi"
"Navarra";"Mendaza";301;-2.23;42.64;"País Vasco/Euskadi"
"Navarra";"Mendigorría";1044;-1.83;42.62;"País Vasco/Euskadi"
"Navarra";"Metauten";285;-2.12;42.67;"País Vasco/Euskadi"
"Navarra";"Milagro";3400;-1.76;42.24;"País Vasco/Euskadi"
"Navarra";"Mirafuentes";56;-2.27;42.62;"País Vasco/Euskadi"
"Navarra";"Miranda de Arga";855;-1.82;42.48;"País Vasco/Euskadi"
"Navarra";"Monreal/Elo";479;-1.5;42.7;"País Vasco/Euskadi"
"Navarra";"Monteagudo";1078;-1.69;41.96;"País Vasco/Euskadi"
"Navarra";"Morentin";126;-2.01;42.61;"País Vasco/Euskadi"
"Navarra";"Mues";82;-2.22;42.6;"País Vasco/Euskadi"
"Navarra";"Murchante";3944;-1.65;42.02;"País Vasco/Euskadi"
"Navarra";"Murieta";334;-2.15;42.65;"País Vasco/Euskadi"
"Navarra";"Murillo el Cuende";659;-1.62;42.39;"País Vasco/Euskadi"
"Navarra";"Murillo el Fruto";603;-1.46;42.39;"País Vasco/Euskadi"
"Navarra";"Muruzábal";241;-1.76;42.68;"País Vasco/Euskadi"
"Navarra";"Navascués/Nabaskoze";145;-1.11;42.71;"País Vasco/Euskadi"
"Navarra";"Nazar";39;-2.28;42.63;"País Vasco/Euskadi"
"Navarra";"Obanos";906;-1.78;42.67;"País Vasco/Euskadi"
"Navarra";"Oco";77;-2.16;42.63;"País Vasco/Euskadi"
"Navarra";"Ochagavía/Otsagabia";534;-1.09;42.9;"País Vasco/Euskadi"
"Navarra";"Odieta";362;-1.63;42.94;"País Vasco/Euskadi"
"Navarra";"Oiz";130;-1.68;43.1;"País Vasco/Euskadi"
"Navarra";"Olaibar";363;-1.6;42.88;"País Vasco/Euskadi"
"Navarra";"Olazti/Olazagutía";1518;-2.19;42.87;"País Vasco/Euskadi"
"Navarra";"Olejua";53;-2.14;42.62;"País Vasco/Euskadi"
"Navarra";"Olite/Erriberri";3927;-1.65;42.48;"País Vasco/Euskadi"
"Navarra";"Olóriz/Oloritz";198;-1.61;42.63;"País Vasco/Euskadi"
"Navarra";"Cendea de Olza/Oltza Zendea";1853;-1.78;42.84;"País Vasco/Euskadi"
"Navarra";"Valle de Ollo/Ollaran";399;-1.85;42.86;"País Vasco/Euskadi"
"Navarra";"Orbaizeta";200;-1.22;42.97;"País Vasco/Euskadi"
"Navarra";"Orbara";38;-1.24;42.96;"País Vasco/Euskadi"
"Navarra";"Orísoain";85;-1.6;42.6;"País Vasco/Euskadi"
"Navarra";"Oronz/Orontze";48;-1.09;42.86;"País Vasco/Euskadi"
"Navarra";"Oroz-Betelu/Orotz-Betelu";149;-1.3;42.89;"País Vasco/Euskadi"
"Navarra";"Oteiza";922;-1.95;42.61;"País Vasco/Euskadi"
"Navarra";"Pamplona/Iruña";197138;-1.64;42.81;"País Vasco/Euskadi"
"Navarra";"Peralta/Azkoien";5828;-1.79;42.33;"País Vasco/Euskadi"
"Navarra";"Petilla de Aragón";34;-1.09;42.46;"País Vasco/Euskadi"
"Navarra";"Piedramillera";37;-2.2;42.63;"País Vasco/Euskadi"
"Navarra";"Pitillas";492;-1.62;42.42;"País Vasco/Euskadi"
"Navarra";"Puente la Reina/Gares";2805;-1.81;42.67;"País Vasco/Euskadi"
"Navarra";"Pueyo";340;-1.64;42.56;"País Vasco/Euskadi"
"Navarra";"Ribaforada";3704;-1.5;41.99;"País Vasco/Euskadi"
"Navarra";"Romanzado";180;-1.23;42.67;"País Vasco/Euskadi"
"Navarra";"Roncal/Erronkari";213;-0.95;42.8;"País Vasco/Euskadi"
"Navarra";"Orreaga/Roncesvalles";21;-1.31;43;"País Vasco/Euskadi"
"Navarra";"Sada";151;-1.39;42.58;"País Vasco/Euskadi"
"Navarra";"Saldías";119;-1.78;43.08;"País Vasco/Euskadi"
"Navarra";"Salinas de Oro/Jaitz";113;-1.88;42.77;"País Vasco/Euskadi"
"Navarra";"San Adrián";6214;-1.93;42.33;"País Vasco/Euskadi"
"Navarra";"Sangüesa/Zangoza";5002;-1.28;42.57;"País Vasco/Euskadi"
"Navarra";"San Martín de Unx";383;-1.56;42.52;"País Vasco/Euskadi"
"Navarra";"Sansol";102;-2.26;42.55;"País Vasco/Euskadi"
"Navarra";"Santacara";868;-1.55;42.37;"País Vasco/Euskadi"
"Navarra";"Doneztebe/Santesteban";1732;-1.66;43.13;"País Vasco/Euskadi"
"Navarra";"Sarriés/Sartze";64;-1.1;42.83;"País Vasco/Euskadi"
"Navarra";"Sartaguda";1316;-2.05;42.38;"País Vasco/Euskadi"
"Navarra";"Sesma";1152;-2.08;42.47;"País Vasco/Euskadi"
"Navarra";"Sorlada";52;-2.21;42.61;"País Vasco/Euskadi"
"Navarra";"Sunbilla";675;-1.67;43.16;"País Vasco/Euskadi"
"Navarra";"Tafalla";10638;-1.67;42.52;"País Vasco/Euskadi"
"Navarra";"Tiebas-Muruarte de Reta";613;-1.63;42.69;"País Vasco/Euskadi"
"Navarra";"Tirapu";45;-1.7;42.65;"País Vasco/Euskadi"
"Navarra";"Torralba del Río";110;-2.33;42.6;"País Vasco/Euskadi"
"Navarra";"Torres del Río";128;-2.27;42.55;"País Vasco/Euskadi"
"Navarra";"Tudela";35298;-1.6;42.06;"País Vasco/Euskadi"
"Navarra";"Tulebras";123;-1.67;41.97;"País Vasco/Euskadi"
"Navarra";"Ucar";183;-1.7;42.67;"País Vasco/Euskadi"
"Navarra";"Ujué/Uxue";171;-1.49;42.5;"País Vasco/Euskadi"
"Navarra";"Ultzama";1661;-1.69;42.97;"País Vasco/Euskadi"
"Navarra";"Unciti";217;-1.5;42.74;"País Vasco/Euskadi"
"Navarra";"Unzué/Untzue";136;-1.62;42.65;"País Vasco/Euskadi"
"Navarra";"Urdazubi/Urdax";394;-1.5;43.26;"País Vasco/Euskadi"
"Navarra";"Urdiain";671;-2.13;42.88;"País Vasco/Euskadi"
"Navarra";"Urraul Alto";144;-1.24;42.77;"País Vasco/Euskadi"
"Navarra";"Urraul Bajo";305;-1.32;42.68;"País Vasco/Euskadi"
"Navarra";"Urroz-Villa";385;-1.45;42.77;"País Vasco/Euskadi"
"Navarra";"Urroz";185;-1.7;43.09;"País Vasco/Euskadi"
"Navarra";"Urzainqui/Urzainki";85;-0.94;42.83;"País Vasco/Euskadi"
"Navarra";"Uterga";164;-1.76;42.71;"País Vasco/Euskadi"
"Navarra";"Uztárroz/Uztarroze";146;-0.94;42.89;"País Vasco/Euskadi"
"Navarra";"Luzaide/Valcarlos";387;-1.3;43.09;"País Vasco/Euskadi"
"Navarra";"Valtierra";2384;-1.63;42.19;"País Vasco/Euskadi"
"Navarra";"Bera";3763;-1.68;43.28;"País Vasco/Euskadi"
"Navarra";"Viana";4078;-2.37;42.51;"País Vasco/Euskadi"
"Navarra";"Vidángoz/Bidankoze";95;-1.01;42.8;"País Vasco/Euskadi"
"Navarra";"Bidaurreta";169;-1.83;42.77;"País Vasco/Euskadi"
"Navarra";"Villafranca";2845;-1.75;42.27;"País Vasco/Euskadi"
"Navarra";"Villamayor de Monjardín";115;-2.1;42.62;"País Vasco/Euskadi"
"Navarra";"Hiriberri/Villanueva de Aezkoa";110;-1.23;42.94;"País Vasco/Euskadi"
"Navarra";"Villatuerta";1178;-1.99;42.65;"País Vasco/Euskadi"
"Navarra";"Villava/Atarrabia";10217;-1.6;42.83;"País Vasco/Euskadi"
"Navarra";"Igantzi";626;-1.69;43.22;"País Vasco/Euskadi"
"Navarra";"Valle de Yerri/Deierri";1513;-2;42.72;"País Vasco/Euskadi"
"Navarra";"Yesa";291;-1.2;42.62;"País Vasco/Euskadi"
"Navarra";"Zabalza/Zabaltza";294;-1.79;42.77;"País Vasco/Euskadi"
"Navarra";"Zubieta";308;-1.74;43.12;"País Vasco/Euskadi"
"Navarra";"Zugarramurdi";232;-1.54;43.26;"País Vasco/Euskadi"
"Navarra";"Zúñiga";108;-2.3;42.69;"País Vasco/Euskadi"
"Navarra";"Barañáin/Barañain";20124;-1.68;42.8;"País Vasco/Euskadi"
"Navarra";"Berrioplano/Berriobeiti";6872;-1.69;42.85;"País Vasco/Euskadi"
"Navarra";"Berriozar";9874;-1.66;42.84;"País Vasco/Euskadi"
"Navarra";"Irurtzun";2183;-1.82;42.91;"País Vasco/Euskadi"
"Navarra";"Beriáin";3894;-1.64;42.73;"País Vasco/Euskadi"
"Navarra";"Orkoien";3910;-1.7;42.82;"País Vasco/Euskadi"
"Navarra";"Zizur Mayor/Zizur Nagusia";14686;-1.69;42.79;"País Vasco/Euskadi"
"Navarra";"Lekunberri";1502;-1.89;43;"País Vasco/Euskadi"
"Ourense";"Allariz";6026;-7.8;42.19;"País Vasco/Euskadi"
"Ourense";"Amoeiro";2231;-7.94;42.41;"País Vasco/Euskadi"
"Ourense";"A Arnoia";1013;-8.13;42.25;"País Vasco/Euskadi"
"Ourense";"Avión";1860;-8.25;42.37;"País Vasco/Euskadi"
"Ourense";"Baltar";957;-7.71;41.95;"País Vasco/Euskadi"
"Ourense";"Bande";1618;-7.97;42.03;"País Vasco/Euskadi"
"Ourense";"Baños de Molgas";1623;-7.66;42.24;"País Vasco/Euskadi"
"Ourense";"Barbadás";10791;-7.88;42.29;"País Vasco/Euskadi"
"Ourense";"O Barco de Valdeorras";13581;-6.98;42.41;"País Vasco/Euskadi"
"Ourense";"Beade";411;-8.12;42.32;"País Vasco/Euskadi"
"Ourense";"Beariz";982;-8.27;42.46;"País Vasco/Euskadi"
"Ourense";"Os Blancos";812;-7.75;41.99;"País Vasco/Euskadi"
"Ourense";"Boborás";2375;-8.14;42.43;"País Vasco/Euskadi"
"Ourense";"A Bola";1251;-7.92;42.14;"País Vasco/Euskadi"
"Ourense";"O Bolo";938;-7.09;42.3;"País Vasco/Euskadi"
"Ourense";"Calvos de Randín";818;-7.89;41.94;"País Vasco/Euskadi"
"Ourense";"Carballeda de Valdeorras";1623;-6.91;42.41;"País Vasco/Euskadi"
"Ourense";"Carballeda de Avia";1356;-8.16;42.31;"País Vasco/Euskadi"
"Ourense";"O Carballiño";13854;-8.07;42.42;"País Vasco/Euskadi"
"Ourense";"Cartelle";2683;-8.01;42.22;"País Vasco/Euskadi"
"Ourense";"Castrelo do Val";1028;-7.42;41.98;"País Vasco/Euskadi"
"Ourense";"Castrelo de Miño";1445;-8.09;42.29;"País Vasco/Euskadi"
"Ourense";"Castro Caldelas";1298;-7.41;42.37;"País Vasco/Euskadi"
"Ourense";"Celanova";5455;-7.95;42.15;"País Vasco/Euskadi"
"Ourense";"Cenlle";1176;-8.07;42.32;"País Vasco/Euskadi"
"Ourense";"Coles";3077;-7.83;42.41;"País Vasco/Euskadi"
"Ourense";"Cortegada";1125;-8.17;42.2;"País Vasco/Euskadi"
"Ourense";"Cualedro";1721;-7.59;41.98;"País Vasco/Euskadi"
"Ourense";"Chandrexa de Queixa";494;-7.37;42.26;"País Vasco/Euskadi"
"Ourense";"Entrimo";1184;-8.11;41.93;"País Vasco/Euskadi"
"Ourense";"Esgos";1154;-7.69;42.32;"País Vasco/Euskadi"
"Ourense";"Xinzo de Limia";9875;-7.72;42.06;"País Vasco/Euskadi"
"Ourense";"Gomesende";778;-8.09;42.19;"País Vasco/Euskadi"
"Ourense";"A Gudiña";1360;-7.13;42.06;"País Vasco/Euskadi"
"Ourense";"O Irixo";1519;-8.11;42.51;"País Vasco/Euskadi"
"Ourense";"Xunqueira de Ambía";1438;-7.73;42.2;"País Vasco/Euskadi"
"Ourense";"Xunqueira de Espadanedo";756;-7.62;42.31;"País Vasco/Euskadi"
"Ourense";"Larouco";472;-7.16;42.34;"País Vasco/Euskadi"
"Ourense";"Laza";1331;-7.46;42.06;"País Vasco/Euskadi"
"Ourense";"Leiro";1601;-8.12;42.37;"País Vasco/Euskadi"
"Ourense";"Lobeira";825;-8.03;41.98;"País Vasco/Euskadi"
"Ourense";"Lobios";1795;-8.08;41.9;"País Vasco/Euskadi"
"Ourense";"Maceda";2924;-7.65;42.26;"País Vasco/Euskadi"
"Ourense";"Manzaneda";906;-7.23;42.3;"País Vasco/Euskadi"
"Ourense";"Maside";2797;-8.02;42.41;"País Vasco/Euskadi"
"Ourense";"Melón";1254;-8.21;42.25;"País Vasco/Euskadi"
"Ourense";"A Merca";1924;-7.9;42.21;"País Vasco/Euskadi"
"Ourense";"A Mezquita";1034;-7.04;42.01;"País Vasco/Euskadi"
"Ourense";"Montederramo";760;-7.5;42.27;"País Vasco/Euskadi"
"Ourense";"Monterrei";2655;-7.49;41.95;"País Vasco/Euskadi"
"Ourense";"Muíños";1514;-7.97;41.95;"País Vasco/Euskadi"
"Ourense";"Nogueira de Ramuín";2033;-7.72;42.41;"País Vasco/Euskadi"
"Ourense";"Oímbra";1818;-7.47;41.88;"País Vasco/Euskadi"
"Ourense";"Ourense";105636;-7.86;42.33;"País Vasco/Euskadi"
"Ourense";"Paderne de Allariz";1414;-7.75;42.27;"País Vasco/Euskadi"
"Ourense";"Padrenda";1838;-8.15;42.13;"País Vasco/Euskadi"
"Ourense";"Parada de Sil";593;-7.57;42.38;"País Vasco/Euskadi"
"Ourense";"O Pereiro de Aguiar";6228;-7.79;42.34;"País Vasco/Euskadi"
"Ourense";"A Peroxa";1902;-7.79;42.44;"País Vasco/Euskadi"
"Ourense";"Petín";921;-7.12;42.38;"País Vasco/Euskadi"
"Ourense";"Piñor";1172;-8;42.49;"País Vasco/Euskadi"
"Ourense";"Porqueira";848;-7.84;42.01;"País Vasco/Euskadi"
"Ourense";"A Pobra de Trives";2150;-7.25;42.34;"País Vasco/Euskadi"
"Ourense";"Pontedeva";570;-8.13;42.16;"País Vasco/Euskadi"
"Ourense";"Punxín";713;-8;42.36;"País Vasco/Euskadi"
"Ourense";"Quintela de Leirado";615;-8.08;42.12;"País Vasco/Euskadi"
"Ourense";"Rairiz de Veiga";1330;-7.83;42.08;"País Vasco/Euskadi"
"Ourense";"Ramirás";1550;-8.02;42.18;"País Vasco/Euskadi"
"Ourense";"Ribadavia";5095;-8.14;42.28;"País Vasco/Euskadi"
"Ourense";"San Xoán de Río";561;-7.29;42.37;"País Vasco/Euskadi"
"Ourense";"Riós";1609;-7.28;41.97;"País Vasco/Euskadi"
"Ourense";"A Rúa";4459;-7.11;42.39;"País Vasco/Euskadi"
"Ourense";"Rubiá";1462;-6.94;42.44;"País Vasco/Euskadi"
"Ourense";"San Amaro";1112;-8.07;42.37;"País Vasco/Euskadi"
"Ourense";"San Cibrao das Viñas";5184;-7.87;42.29;"País Vasco/Euskadi"
"Ourense";"San Cristovo de Cea";2241;-7.98;42.47;"País Vasco/Euskadi"
"Ourense";"Sandiás";1261;-7.75;42.1;"País Vasco/Euskadi"
"Ourense";"Sarreaus";1220;-7.6;42.08;"País Vasco/Euskadi"
"Ourense";"Taboadela";1458;-7.82;42.24;"País Vasco/Euskadi"
"Ourense";"A Teixeira";339;-7.47;42.39;"País Vasco/Euskadi"
"Ourense";"Toén";2377;-7.95;42.31;"País Vasco/Euskadi"
"Ourense";"Trasmiras";1327;-7.61;42.02;"País Vasco/Euskadi"
"Ourense";"A Veiga";907;-7.02;42.25;"País Vasco/Euskadi"
"Ourense";"Verea";956;-7.95;42.09;"País Vasco/Euskadi"
"Ourense";"Verín";13889;-7.43;41.93;"País Vasco/Euskadi"
"Ourense";"Viana do Bolo";2964;-7.11;42.18;"País Vasco/Euskadi"
"Ourense";"Vilamarín";1940;-7.88;42.46;"País Vasco/Euskadi"
"Ourense";"Vilamartín de Valdeorras";1771;-7.06;42.41;"País Vasco/Euskadi"
"Ourense";"Vilar de Barrio";1360;-7.61;42.16;"País Vasco/Euskadi"
"Ourense";"Vilar de Santos";850;-7.79;42.08;"País Vasco/Euskadi"
"Ourense";"Vilardevós";1971;-7.31;41.9;"País Vasco/Euskadi"
"Ourense";"Vilariño de Conso";558;-7.18;42.16;"País Vasco/Euskadi"
"Asturias";"Allande";1742;-6.6;43.27;"País Vasco/Euskadi"
"Asturias";"Aller";11027;-5.63;43.16;"País Vasco/Euskadi"
"Asturias";"Amieva";699;-5.12;43.26;"País Vasco/Euskadi"
"Asturias";"Avilés";79514;-5.92;43.55;"País Vasco/Euskadi"
"Asturias";"Belmonte de Miranda";1554;-6.21;43.28;"País Vasco/Euskadi"
"Asturias";"Bimenes";1737;-5.56;43.33;"País Vasco/Euskadi"
"Asturias";"Boal";1586;-6.81;43.42;"País Vasco/Euskadi"
"Asturias";"Cabrales";2008;-4.84;43.31;"País Vasco/Euskadi"
"Asturias";"Cabranes";1058;-5.4;43.41;"País Vasco/Euskadi"
"Asturias";"Candamo";2028;-6.05;43.43;"País Vasco/Euskadi"
"Asturias";"Cangas del Narcea";12947;-6.55;43.17;"País Vasco/Euskadi"
"Asturias";"Cangas de Onís";6332;-5.12;43.34;"País Vasco/Euskadi"
"Asturias";"Caravia";472;-5.18;43.46;"País Vasco/Euskadi"
"Asturias";"Carreño";10545;-5.76;43.59;"País Vasco/Euskadi"
"Asturias";"Caso";1574;-5.34;43.18;"País Vasco/Euskadi"
"Asturias";"Castrillón";22490;-5.97;43.55;"País Vasco/Euskadi"
"Asturias";"Castropol";3510;-7.03;43.52;"País Vasco/Euskadi"
"Asturias";"Coaña";3387;-6.75;43.51;"País Vasco/Euskadi"
"Asturias";"Colunga";3440;-5.27;43.48;"País Vasco/Euskadi"
"Asturias";"Corvera de Asturias";15871;-5.87;43.52;"País Vasco/Euskadi"
"Asturias";"Cudillero";5183;-6.14;43.56;"País Vasco/Euskadi"
"Asturias";"Degaña";978;-6.57;42.94;"País Vasco/Euskadi"
"Asturias";"El Franco";3834;-6.82;43.55;"País Vasco/Euskadi"
"Asturias";"Gijón";272365;-5.65;43.53;"País Vasco/Euskadi"
"Asturias";"Gozón";10440;-5.78;43.61;"País Vasco/Euskadi"
"Asturias";"Grado";9980;-6.06;43.38;"País Vasco/Euskadi"
"Asturias";"Grandas de Salime";874;-6.87;43.21;"País Vasco/Euskadi"
"Asturias";"Ibias";1362;-6.87;43.03;"País Vasco/Euskadi"
"Asturias";"Illano";360;-6.86;43.33;"País Vasco/Euskadi"
"Asturias";"Illas";1017;-5.96;43.49;"País Vasco/Euskadi"
"Asturias";"Langreo";40529;-5.68;43.29;"País Vasco/Euskadi"
"Asturias";"Laviana";13236;-5.56;43.24;"País Vasco/Euskadi"
"Asturias";"Lena";11278;-5.82;43.15;"País Vasco/Euskadi"
"Asturias";"Valdés";11987;-6.53;43.54;"País Vasco/Euskadi"
"Asturias";"Llanera";13794;-5.85;43.44;"País Vasco/Euskadi"
"Asturias";"Llanes";13759;-4.75;43.42;"País Vasco/Euskadi"
"Asturias";"Mieres";38962;-5.77;43.25;"País Vasco/Euskadi"
"Asturias";"Morcín";2666;-5.89;43.28;"País Vasco/Euskadi"
"Asturias";"Muros de Nalón";1858;-6.1;43.54;"País Vasco/Euskadi"
"Asturias";"Nava";5333;-5.5;43.35;"País Vasco/Euskadi"
"Asturias";"Navia";8425;-6.72;43.53;"País Vasco/Euskadi"
"Asturias";"Noreña";5210;-5.7;43.39;"País Vasco/Euskadi"
"Asturias";"Onís";743;-4.96;43.33;"País Vasco/Euskadi"
"Asturias";"Oviedo";220301;-5.84;43.36;"País Vasco/Euskadi"
"Asturias";"Parres";5389;-5.19;43.38;"País Vasco/Euskadi"
"Asturias";"Peñamellera Alta";544;-4.7;43.33;"País Vasco/Euskadi"
"Asturias";"Peñamellera Baja";1261;-4.58;43.32;"País Vasco/Euskadi"
"Asturias";"Pesoz";156;-6.87;43.25;"País Vasco/Euskadi"
"Asturias";"Piloña";7178;-5.36;43.34;"País Vasco/Euskadi"
"Asturias";"Ponga";623;-5.16;43.19;"País Vasco/Euskadi"
"Asturias";"Pravia";8384;-6.11;43.48;"País Vasco/Euskadi"
"Asturias";"Proaza";754;-6.01;43.25;"País Vasco/Euskadi"
"Asturias";"Quirós";1212;-5.97;43.15;"País Vasco/Euskadi"
"Asturias";"Las Regueras";1874;-5.96;43.41;"País Vasco/Euskadi"
"Asturias";"Ribadedeva";1753;-4.53;43.37;"País Vasco/Euskadi"
"Asturias";"Ribadesella";5779;-5.05;43.46;"País Vasco/Euskadi"
"Asturias";"Ribera de Arriba";1873;-5.87;43.3;"País Vasco/Euskadi"
"Asturias";"Riosa";1991;-5.88;43.23;"País Vasco/Euskadi"
"Asturias";"Salas";5140;-6.26;43.4;"País Vasco/Euskadi"
"Asturias";"San Martín del Rey Aurelio";16584;-5.6;43.27;"País Vasco/Euskadi"
"Asturias";"San Martín de Oscos";403;-6.96;43.26;"País Vasco/Euskadi"
"Asturias";"Santa Eulalia de Oscos";461;-7.02;43.25;"País Vasco/Euskadi"
"Asturias";"San Tirso de Abres";447;-7.14;43.4;"País Vasco/Euskadi"
"Asturias";"Santo Adriano";278;-6;43.27;"País Vasco/Euskadi"
"Asturias";"Sariego";1252;-5.55;43.4;"País Vasco/Euskadi"
"Asturias";"Siero";51776;-5.66;43.39;"País Vasco/Euskadi"
"Asturias";"Sobrescobio";834;-5.45;43.22;"País Vasco/Euskadi"
"Asturias";"Somiedo";1142;-6.25;43.09;"País Vasco/Euskadi"
"Asturias";"Soto del Barco";3924;-6.07;43.53;"País Vasco/Euskadi"
"Asturias";"Tapia de Casariego";3851;-6.94;43.57;"País Vasco/Euskadi"
"Asturias";"Taramundi";652;-7.1;43.36;"País Vasco/Euskadi"
"Asturias";"Teverga";1678;-6.1;43.15;"País Vasco/Euskadi"
"Asturias";"Tineo";9700;-6.41;43.33;"País Vasco/Euskadi"
"Asturias";"Vegadeo";3894;-7.05;43.46;"País Vasco/Euskadi"
"Asturias";"Villanueva de Oscos";303;-6.98;43.31;"País Vasco/Euskadi"
"Asturias";"Villaviciosa";14455;-5.43;43.48;"País Vasco/Euskadi"
"Asturias";"Villayón";1280;-6.7;43.44;"País Vasco/Euskadi"
"Asturias";"Yernes y Tameza";140;-6.12;43.25;"País Vasco/Euskadi"
"Palencia";"Abarca de Campos";43;-4.84;42.06;"País Vasco/Euskadi"
"Palencia";"Abia de las Torres";174;-4.42;42.41;"País Vasco/Euskadi"
"Palencia";"Aguilar de Campoo";6916;-4.25;42.79;"País Vasco/Euskadi"
"Palencia";"Alar del Rey";944;-4.31;42.66;"País Vasco/Euskadi"
"Palencia";"Alba de Cerrato";87;-4.36;41.81;"País Vasco/Euskadi"
"Palencia";"Amayuelas de Arriba";36;-4.48;42.21;"País Vasco/Euskadi"
"Palencia";"Ampudia";621;-4.78;41.91;"País Vasco/Euskadi"
"Palencia";"Amusco";431;-4.47;42.17;"País Vasco/Euskadi"
"Palencia";"Antigüedad";368;-4.11;41.94;"País Vasco/Euskadi"
"Palencia";"Arconada";43;-4.49;42.33;"País Vasco/Euskadi"
"Palencia";"Astudillo";1012;-4.29;42.19;"País Vasco/Euskadi"
"Palencia";"Autilla del Pino";235;-4.63;41.99;"País Vasco/Euskadi"
"Palencia";"Autillo de Campos";136;-4.83;42.08;"País Vasco/Euskadi"
"Palencia";"Ayuela";53;-4.65;42.62;"País Vasco/Euskadi"
"Palencia";"Baltanás";1234;-4.24;41.93;"País Vasco/Euskadi"
"Palencia";"Venta de Baños";6429;-4.49;41.92;"País Vasco/Euskadi"
"Palencia";"Baquerín de Campos";33;-4.78;42.01;"País Vasco/Euskadi"
"Palencia";"Bárcena de Campos";62;-4.49;42.48;"País Vasco/Euskadi"
"Palencia";"Barruelo de Santullán";1203;-4.28;42.9;"País Vasco/Euskadi"
"Palencia";"Báscones de Ojeda";149;-4.52;42.67;"País Vasco/Euskadi"
"Palencia";"Becerril de Campos";769;-4.63;42.1;"País Vasco/Euskadi"
"Palencia";"Belmonte de Campos";32;-4.99;41.94;"País Vasco/Euskadi"
"Palencia";"Berzosilla";44;-4.03;42.78;"País Vasco/Euskadi"
"Palencia";"Boada de Campos";17;-4.87;41.98;"País Vasco/Euskadi"
"Palencia";"Boadilla del Camino";117;-4.34;42.25;"País Vasco/Euskadi"
"Palencia";"Boadilla de Rioseco";117;-4.96;42.17;"País Vasco/Euskadi"
"Palencia";"Brañosera";250;-4.3;42.93;"País Vasco/Euskadi"
"Palencia";"Buenavista de Valdavia";275;-4.61;42.64;"País Vasco/Euskadi"
"Palencia";"Bustillo de la Vega";310;-4.73;42.45;"País Vasco/Euskadi"
"Palencia";"Bustillo del Páramo de Carrión";62;-4.73;42.35;"País Vasco/Euskadi"
"Palencia";"Calahorra de Boedo";94;-4.38;42.57;"País Vasco/Euskadi"
"Palencia";"Calzada de los Molinos";338;-4.65;42.32;"País Vasco/Euskadi"
"Palencia";"Capillas";77;-4.89;42.01;"País Vasco/Euskadi"
"Palencia";"Cardeñosa de Volpejera";43;-4.7;42.23;"País Vasco/Euskadi"
"Palencia";"Carrión de los Condes";2118;-4.6;42.34;"País Vasco/Euskadi"
"Palencia";"Castil de Vela";64;-4.96;41.98;"País Vasco/Euskadi"
"Palencia";"Castrejón de la Peña";371;-4.59;42.8;"País Vasco/Euskadi"
"Palencia";"Castrillo de Don Juan";230;-4.07;41.79;"País Vasco/Euskadi"
"Palencia";"Castrillo de Onielo";102;-4.3;41.85;"País Vasco/Euskadi"
"Palencia";"Castrillo de Villavega";187;-4.47;42.45;"País Vasco/Euskadi"
"Palencia";"Castromocho";222;-4.82;42.02;"País Vasco/Euskadi"
"Palencia";"Cervatos de la Cueza";278;-4.76;42.29;"País Vasco/Euskadi"
"Palencia";"Cervera de Pisuerga";2359;-4.49;42.86;"País Vasco/Euskadi"
"Palencia";"Cevico de la Torre";490;-4.41;41.85;"País Vasco/Euskadi"
"Palencia";"Cevico Navero";211;-4.18;41.86;"País Vasco/Euskadi"
"Palencia";"Cisneros";445;-4.85;42.22;"País Vasco/Euskadi"
"Palencia";"Cobos de Cerrato";142;-4;42.02;"País Vasco/Euskadi"
"Palencia";"Collazos de Boedo";107;-4.48;42.61;"País Vasco/Euskadi"
"Palencia";"Congosto de Valdavia";173;-4.63;42.71;"País Vasco/Euskadi"
"Palencia";"Cordovilla la Real";94;-4.25;42.08;"País Vasco/Euskadi"
"Palencia";"Cubillas de Cerrato";69;-4.46;41.79;"País Vasco/Euskadi"
"Palencia";"Dehesa de Montejo";138;-4.5;42.81;"País Vasco/Euskadi"
"Palencia";"Dehesa de Romanos";41;-4.42;42.64;"País Vasco/Euskadi"
"Palencia";"Dueñas";2658;-4.54;41.87;"País Vasco/Euskadi"
"Palencia";"Espinosa de Cerrato";158;-3.95;41.96;"País Vasco/Euskadi"
"Palencia";"Espinosa de Villagonzalo";186;-4.37;42.48;"País Vasco/Euskadi"
"Palencia";"Frechilla";159;-4.83;42.13;"País Vasco/Euskadi"
"Palencia";"Fresno del Río";200;-4.81;42.68;"País Vasco/Euskadi"
"Palencia";"Frómista";790;-4.4;42.26;"País Vasco/Euskadi"
"Palencia";"Fuentes de Nava";673;-4.78;42.08;"País Vasco/Euskadi"
"Palencia";"Fuentes de Valdepero";425;-4.5;42.07;"País Vasco/Euskadi"
"Palencia";"Grijota";2212;-4.58;42.05;"País Vasco/Euskadi"
"Palencia";"Guardo";6279;-4.84;42.78;"País Vasco/Euskadi"
"Palencia";"Guaza de Campos";59;-4.9;42.13;"País Vasco/Euskadi"
"Palencia";"Hérmedes de Cerrato";81;-4.17;41.81;"País Vasco/Euskadi"
